t,Va,Vb,Vc,Ia,Ib,Ic,Fault
0.2952,-149.2249341,169.1534443,415.1923914,-18252.89605,5313.291225,12939.60483,2
0.2953,-147.5150538,158.0033259,419.6040693,-18044.60127,4965.492382,13079.10889,2
0.2954,-145.6593242,146.6975519,423.6019234,-17818.48267,4612.785212,13205.69746,2
0.2955,-143.6595769,135.24728,427.1820082,-17574.76342,4255.517798,13319.24562,2
0.2956,-141.5177853,123.66381,430.3407907,-17313.68404,3894.042718,13419.64132,2
0.2957,-139.2360631,111.9585734,433.0751535,-17035.50218,3528.716705,13506.78547,2
0.2958,-136.8166621,100.143122,435.3823981,-16740.49237,3159.900293,13580.59208,2
0.2959,-134.2619701,88.22911597,437.2602474,-16428.94576,2787.95746,13640.9883,2
0.296,-131.5745081,76.22831313,438.7068483,-16101.1698,2413.255268,13687.91453,2
0.2961,-128.7569284,64.15255678,439.7207732,-15757.48797,2036.163505,13721.32447,2
0.2962,-125.8120117,52.0137642,440.3010213,-15398.23945,1657.054314,13741.18514,2
0.2963,-122.7426642,39.8239149,440.4470201,-15023.77878,1276.301831,13747.47694,2
0.2964,-119.551915,27.59503877,440.1586254,-14634.47549,894.2818138,13740.19367,2
0.2965,-116.2429131,15.33920422,439.4361218,-14230.71378,511.37127,13719.34251,2
0.2966,-112.818924,3.068506259,438.2802223,-13812.89213,127.9480868,13684.94404,2
0.2967,-109.2833268,-9.204945432,436.6920678,-13381.42287,-255.6093429,13637.03221,2
0.2968,-105.6396107,-21.46903846,434.6732253,-12936.73181,-638.9224936,13575.6543,2
0.2969,-101.8913717,-33.71166965,432.2256873,-12479.2578,-1021.613081,13500.87088,2
0.297,-98.04230885,-45.92075703,429.3518693,-12009.45233,-1403.303436,13412.75577,2
0.2971,-94.0962207,-58.08425173,426.0546072,-11527.77903,-1783.616874,13311.39591,2
0.2972,-90.05700159,-70.19014986,422.3371551,-11034.71326,-2162.178072,13196.89133,2
0.2973,-85.92863776,-82.22650437,418.2031816,-10530.74161,-2538.613436,13069.35505,2
0.2974,-81.71520344,-94.18143686,413.6567664,-10016.36145,-2912.551468,12928.91292,2
0.2975,-77.42085678,-106.0431493,408.7023963,-9492.08041,-3283.623137,12775.70355,2
0.2976,-73.0498358,-117.7999355,403.3449607,-8958.415887,-3651.462238,12609.87813,2
0.2977,-68.60645419,-129.4401932,397.5897466,-8415.894548,-4015.705759,12431.60031,2
0.2978,-64.09509706,-140.9524346,391.4424338,-7865.051797,-4375.994235,12241.04603,2
0.2979,-59.52021658,-152.3252987,384.9090888,-7306.43125,-4731.972104,12038.40335,2
0.298,-54.88632762,-163.5475619,377.9961593,-6740.5842,-5083.288057,11823.87226,2
0.2981,-50.19800329,-174.608149,370.7104676,-6168.069071,-5429.595389,11597.66446,2
0.2982,-45.45987042,-185.4961448,363.0592036,-5589.450866,-5770.552335,11360.0032,2
0.2983,-40.676605,-196.200804,355.0499182,-5005.300613,-6105.822411,11111.12302,2
0.2984,-35.85292753,-206.7115625,346.6905156,-4416.194799,-6435.074746,10851.26955,2
0.2985,-30.99359843,-217.0180475,337.9892456,-3822.714802,-6757.984407,10580.69921,2
0.2986,-26.10341329,-227.1100877,328.9546951,-3225.446315,-7074.23272,10299.67904,2
0.2987,-21.18719815,-236.9777234,319.5957803,-2624.978771,-7383.507587,10008.48636,2
0.2988,-16.24980472,-246.6112167,309.9217371,-2021.904761,-7685.503789,9707.40855,2
0.2989,-11.29610565,-256.0010603,299.9421127,-1416.819447,-7979.923292,9396.742738,2
0.299,-6.330989658,-265.1379876,289.6667558,-810.3199749,-8266.475539,9076.795514,2
0.2991,-1.359356721,-274.0129817,279.1058068,-203.004889,-8544.877738,8747.882627,2
0.2992,3.613886738,-282.6172839,268.2696882,404.5264635,-8814.855138,8410.328674,2
0.2993,8.58383271,-290.942403,257.1690939,1011.674521,-9076.141303,8064.466782,2
0.2994,13.54557644,-298.980123,245.8149787,1617.840102,-9328.478376,7710.638274,2
0.2995,18.49422127,-306.7225117,234.2185479,2222.424991,-9571.61733,7349.192338,2
0.2996,23.42488347,-314.1619283,222.3912456,2824.832537,-9805.318214,6980.485677,2
0.2997,28.33269705,-321.2910311,210.344744,3424.468234,-10029.3504,6604.882161,2
0.2998,33.21281858,-328.1027844,198.0909316,4020.740313,-10243.49278,6222.752466,2
0.2999,38.06043195,-334.5904659,185.6419012,4613.060325,-10447.53403,5834.473707,2
0.3,42.87075312,-340.7476731,173.0099386,5200.84372,-10641.27279,5440.429071,2
0.3001,47.63903489,-346.5683295,160.20751,5783.510426,-10824.51786,5041.007431,2
0.3002,52.3605715,-352.046691,147.2472498,6360.48542,-10997.08839,4636.60297,2
0.3003,57.03070337,-357.177351,134.1419483,6931.199296,-11158.81408,4227.614786,2
0.3004,61.64482161,-361.9552462,120.9045387,7495.088828,-11309.53533,3814.446501,2
0.3005,66.19837262,-366.3756614,107.5480848,8051.597525,-11449.10339,3397.505864,2
0.3006,70.6868626,-370.4342343,94.0857677,8600.176177,-11577.38052,2977.204345,2
0.3007,75.10586192,-374.1269594,80.53087314,9140.283402,-11694.24013,2553.956731,2
0.3008,79.45100954,-377.4501927,66.89677812,9671.38618,-11799.5669,2128.180718,2
0.3009,83.71801732,-380.4006544,53.19693783,10192.96038,-11893.25687,1700.296495,2
0.301,87.90267421,-382.9754328,39.44487235,10704.49126,-11975.21759,1270.726333,2
0.3011,92.00085045,-385.171987,25.65415327,11205.474,-12045.36817,839.8941658,2
0.3012,96.00850161,-386.9881492,11.83839037,11695.4142,-12103.63937,408.225174,2
0.3013,99.92167261,-388.4221271,-1.988781891,12173.82834,-12149.9737,-23.85463692,2
0.3014,103.7365016,-389.4725056,-15.81371778,12640.24428,-12184.32543,-455.9188559,2
0.3015,107.4492238,-390.1382481,-29.62277377,13094.20173,-12206.66065,-887.541087,2
0.3016,111.0561752,-390.4186976,-43.40232201,13535.25269,-12216.95732,-1318.295371,2
0.3017,114.5537961,-390.3135773,-57.13876376,13962.96188,-12215.20527,-1747.756605,2
0.3018,117.9386348,-389.822991,-70.81854283,14376.90721,-12201.40625,-2175.500961,2
0.3019,121.2073508,-388.9474229,-84.42815896,14776.68017,-12175.57386,-2601.106308,2
0.302,124.3567183,-387.6877371,-97.9541811,15161.88622,-12137.7336,-3024.152623,2
0.3021,127.3836293,-386.0451767,-111.3832607,15532.14522,-12087.92281,-3444.222411,2
0.3022,130.2850965,-384.0213628,-124.702145,15887.09176,-12026.19065,-3860.901112,2
0.3023,133.0582564,-381.6182926,-137.8976897,16226.37555,-11952.59803,-4273.777515,2
0.3024,135.7003724,-378.8383377,-150.9568726,16549.66176,-11867.2176,-4682.44416,2
0.3025,138.208837,-375.6842417,-163.8668058,16856.63134,-11770.1336,-5086.497742,2
0.3026,140.5811745,-372.1591171,-176.6147488,17146.98135,-11661.44184,-5485.539508,2
0.3027,142.8150438,-368.266443,-189.1881208,17420.42525,-11541.2496,-5879.175652,2
0.3028,144.9082402,-364.010061,-201.5745136,17676.69318,-11409.67548,-6267.017702,2
0.3029,146.8586981,-359.3941715,-213.7617033,17915.53223,-11266.84933,-6648.682903,2
0.303,148.6644925,-354.42333,-225.7376625,18136.7067,-11112.9121,-7023.794598,2
0.3031,150.3238413,-349.102442,-237.4905726,18339.99832,-10948.01572,-7391.982597,2
0.3032,151.835107,-343.4367588,-249.0088347,18525.20645,-10772.32291,-7752.883542,2
0.3033,153.196798,-337.4318715,-260.2810819,18692.14833,-10586.00706,-8106.141266,2
0.3034,154.4075706,-331.0937064,-271.2961897,18840.65919,-10389.25204,-8451.407147,2
0.3035,155.4662298,-324.4285184,-282.0432876,18970.59248,-10182.25203,-8788.340448,2
0.3036,156.3717309,-317.4428854,-292.5117695,19081.81996,-9965.211304,-9116.608656,2
0.3037,157.1231801,-310.1437013,-302.6913044,19174.23187,-9738.344057,-9435.887809,2
0.3038,157.719836,-302.5381695,-312.5718462,19247.737,-9501.87418,-9745.862818,2
0.3039,158.1611096,-294.6337959,-322.1436441,19302.26281,-9256.03504,-10046.22777,2
0.304,158.4465654,-286.438381,-331.3972519,19337.7555,-9001.06925,-10336.68625,2
0.3041,158.5759218,-277.9600128,-340.3235373,19354.18003,-8737.228429,-10616.9516,2
0.3042,158.549051,-269.2070584,-348.9136914,19351.52019,-8464.772957,-10886.74724,2
0.3043,158.3659796,-260.188156,-357.1592366,19329.77862,-8183.971712,-11145.8069,2
0.3044,158.0268882,-250.9122062,-365.0520356,19288.97675,-7895.101813,-11393.87494,2
0.3045,157.5321114,-241.3883631,-372.5842991,19229.15486,-7598.448337,-11630.70653,2
0.3046,156.8821375,-231.6260257,-379.7485938,19150.37199,-7294.304046,-11856.06794,2
0.3047,156.0776079,-221.6348284,-386.5378494,19052.70588,-6982.969092,-12069.73679,2
0.3048,155.1193166,-211.4246311,-392.9453657,18936.25292,-6664.750726,-12271.50219,2
0.3049,154.0082093,-201.0055101,-398.9648193,18801.12802,-6339.96299,-12461.16503,2
0.305,152.7453825,-190.3877479,-404.5902697,18647.46455,-6008.926409,-12638.53814,2
0.3051,151.3320824,-179.581823,-409.8161654,18475.41414,-5671.967676,-12803.44647,2
0.3052,149.7697038,-168.5983995,-414.6373489,18285.14659,-5329.419328,-12955.72727,2
0.3053,148.0597885,-157.4483167,-419.0490625,18076.84968,-4981.619419,-13095.23026,2
0.3054,146.204024,-146.1425784,-423.0469522,17850.72895,-4628.911185,-13221.81776,2
0.3055,144.2042417,-134.6923421,-426.6270727,17607.00757,-4271.642704,-13335.36486,2
0.3056,142.0624152,-123.1089077,-429.7858909,17345.92605,-3910.166559,-13435.75949,2
0.3057,139.780658,-111.4037068,-432.5202893,17067.74206,-3544.839481,-13522.90258,2
0.3058,137.3612221,-99.58829098,-434.8275695,16772.73012,-3176.022004,-13596.70812,2
0.3059,134.8064951,-87.67432063,-436.7054545,16461.18138,-2804.078106,-13657.10328,2
0.306,132.1189982,-75.67355344,-438.152091,16133.40329,-2429.37485,-13704.02845,2
0.3061,129.3013836,-63.59783271,-439.1660515,15789.71934,-2052.282021,-13737.43732,2
0.3062,126.3564319,-51.45907576,-439.7463352,15430.46869,-1673.171765,-13757.29692,2
0.3063,123.2870495,-39.26926209,-439.8923696,15056.00588,-1292.418218,-13763.58766,2
0.3064,120.0962654,-27.04042159,-439.6040106,14666.70046,-910.3971356,-13756.30333,2
0.3065,116.7872285,-14.78462266,-438.8815426,14262.93663,-527.4855272,-13735.4511,2
0.3066,113.3632045,-2.513960324,-437.7256788,13845.11285,-144.0612794,-13701.05157,2
0.3067,109.8275724,9.759455747,-436.1375598,13413.64146,239.4972148,-13653.13867,2
0.3068,106.1838214,22.02351315,-434.118753,12968.94827,622.8114301,-13591.7597,2
0.3069,102.4355475,34.26610873,-431.6712506,12511.47213,1005.503082,-13516.97522,2
0.307,98.58644969,46.47516051,-428.7974682,12041.66453,1387.194501,-13428.85903,2
0.3071,94.64032662,58.63861959,-425.5002417,11559.98911,1767.509003,-13327.49811,2
0.3072,90.6010726,70.74448211,-421.7828252,11066.92121,2146.071266,-13212.99247,2
0.3073,86.47267386,82.78080102,-417.6488873,10562.94743,2522.507694,-13085.45513,2
0.3074,82.25920463,94.73569791,-413.1025077,10048.56514,2896.44679,-12945.01193,2
0.3075,77.96482306,106.5973747,-408.1481733,9524.281971,3267.519523,-12791.80149,2
0.3076,73.59376718,118.3541254,-402.7907732,8990.61532,3635.359688,-12625.97501,2
0.3077,69.15035067,129.9943474,-397.0355947,8448.091853,3999.604273,-12447.69613,2
0.3078,64.63895864,141.5065533,-390.8883175,7897.246975,4359.893812,-12257.14079,2
0.3079,60.06404326,152.8793818,-384.3550081,7338.624301,4715.872744,-12054.49705,2
0.308,55.4301194,164.1016093,-377.4421142,6772.775124,5067.189762,-11839.96489,2
0.3081,50.74176018,175.1621609,-370.156458,6200.257867,5413.498157,-11613.75602,2
0.3082,46.00359242,186.0501211,-362.5052296,5621.637535,5754.456167,-11376.0937,2
0.3083,41.22029211,196.7547448,-354.4959798,5037.485156,6089.727306,-11127.21246,2
0.3084,36.39657975,207.2654677,-346.1366129,4448.377215,6418.980705,-10867.35792,2
0.3085,31.53721577,217.5719171,-337.4353784,3854.895091,6741.891429,-10596.78652,2
0.3086,26.64699575,227.6639217,-328.4008635,3257.624478,7058.140805,-10315.76528,2
0.3087,21.73074572,237.5315219,-319.0419842,2657.154808,7367.416735,-10024.57154,2
0.3088,16.79331742,247.1649795,-309.3679766,2054.078671,7669.414,-9723.492671,2
0.3089,11.83958348,256.5547875,-299.3883878,1448.991231,7963.834566,-9412.825797,2
0.309,6.874432609,265.6916793,-289.1130665,842.4896332,8250.387876,-9092.87751,2
0.3091,1.902764801,274.5666378,-278.5521531,235.1724216,8528.791138,-8763.963559,2
0.3092,-3.070513526,283.1709045,-267.71607,-372.3610565,8798.769601,-8426.408544,2
0.3093,-8.040494364,291.495988,-256.6155112,-979.5112399,9060.056829,-8080.545589,2
0.3094,-13.00227296,299.5336725,-245.2614317,-1585.678946,9312.394965,-7726.716019,2
0.3095,-17.95095265,307.2760256,-233.6650364,-2190.265961,9555.534981,-7365.26902,2
0.3096,-22.88164971,314.7154067,-221.8377697,-2792.675631,9789.236928,-6996.561297,2
0.3097,-27.78949815,321.8444739,-209.7913036,-3392.313453,10013.27017,-6620.956718,2
0.3098,-32.66965453,328.6561916,-197.5375267,-3988.587657,10227.41362,-6238.82596,2
0.3099,-37.51730275,335.1438376,-185.0885318,-4580.909793,10431.45593,-5850.546139,2
0.31,-42.32765878,341.3010092,-172.4566048,-5168.695313,10625.19575,-5456.500441,2
0.3101,-47.09597539,347.1216301,-159.6542118,-5751.364143,10808.44188,-5057.077739,2
0.3102,-51.81754685,352.599956,-146.6939871,-6328.341261,10981.01348,-4652.672215,2
0.3103,-56.48771356,357.7305805,-133.5887211,-6899.057262,11142.74023,-4243.682969,2
0.3104,-61.10186664,362.5084402,-120.3513471,-7462.948918,11293.46254,-3830.513623,2
0.3105,-65.6554525,366.9288199,-106.9949287,-8019.459738,11433.03166,-3413.571924,2
0.3106,-70.14397731,370.9873572,-93.53264712,-8568.040514,11561.30986,-2993.269343,2
0.3107,-74.56301147,374.6800469,-79.97778809,-9108.149863,11678.17053,-2570.020667,2
0.3108,-78.90819393,378.0032446,-66.3437286,-9639.254765,11783.49836,-2144.243592,2
0.3109,-83.17523653,380.9536708,-52.64392383,-10160.83108,11877.18939,-1716.358307,2
0.311,-87.35992825,383.5284137,-38.89189387,-10672.36409,11959.15117,-1286.787084,2
0.3111,-91.45813932,385.7249323,-25.10121031,-11173.34895,12029.30281,-855.9538552,2
0.3112,-95.4658253,387.541059,-11.28548293,-11663.29128,12087.57508,-424.283802,2
0.3113,-99.37903113,388.9750014,2.541653821,-12141.70754,12133.91047,7.797070287,2
0.3114,-103.1938949,390.0253444,16.3665542,-12608.12561,12168.26325,439.8623505,2
0.3115,-106.906652,390.6910514,30.17557468,-13062.08518,12190.59953,871.485643,2
0.3116,-110.5136381,390.9714653,43.95508741,-13503.13825,12200.89727,1302.240988,2
0.3117,-114.0112939,390.8663095,57.69149365,-13930.84957,12199.14628,1731.703283,2
0.3118,-117.3961673,390.3756878,71.37123722,-14344.79702,12185.34832,2159.4487,2
0.3119,-120.6649182,389.5000842,84.98081785,-14744.5721,12159.51699,2585.055108,2
0.312,-123.8143205,388.2403628,98.50680449,-15129.78028,12121.67779,3008.102484,2
0.3121,-126.8412663,386.5977669,111.9358486,-15500.0414,12071.86806,3428.173333,2
0.3122,-129.7427683,384.5739175,125.2546974,-15854.99006,12010.13696,3844.853095,2
0.3123,-132.515963,382.1708119,138.4502067,-16194.27597,11936.54541,4257.730559,2
0.3124,-135.1581138,379.3908215,151.5093541,-16517.5643,11851.16603,4666.398264,2
0.3125,-137.6666132,376.23669,164.4192517,-16824.536,11754.08309,5070.452907,2
0.3126,-140.0389855,372.71153,177.1671592,-17114.88813,11645.3924,5469.495733,2
0.3127,-142.2728896,368.8188204,189.7404958,-17388.33415,11525.20121,5863.132938,2
0.3128,-144.3661208,364.5624028,202.1268531,-17644.6042,11393.62815,6250.976048,2
0.3129,-146.3166135,359.9464779,214.3140073,-17883.44538,11250.80307,6632.642309,2
0.313,-148.1224426,354.9756009,226.2899311,-18104.62197,11096.8669,7007.755065,2
0.3131,-149.7818263,349.6546775,238.0428056,-18307.9157,10931.97158,7375.944124,2
0.3132,-151.2931267,343.9889587,249.5610323,-18493.12596,10756.27983,7736.846128,2
0.3133,-152.6548525,337.984036,260.833244,-18660.06996,10569.96504,8090.104913,2
0.3134,-153.8656599,331.6458354,271.8483163,-18808.58294,10373.21108,8435.371853,2
0.3135,-154.9243538,324.980612,282.5953788,-18938.51834,10166.21213,8772.306214,2
0.3136,-155.8298897,317.9949435,293.0638253,-19049.74794,9949.172463,9100.575482,2
0.3137,-156.5813737,310.6957239,303.2433246,-19142.16197,9722.306276,9419.855695,2
0.3138,-157.1780643,303.0901567,313.123831,-19215.66922,9485.837459,9729.831763,2
0.3139,-157.6193726,295.1857476,322.6955934,-19270.19716,9239.999379,10030.19778,2
0.314,-157.9048633,286.9902973,331.9491658,-19305.69196,8985.034648,10320.65731,2
0.3141,-158.0342544,278.5118936,340.8754158,-19322.11861,8721.194886,10600.92373,2
0.3142,-158.0074184,269.7589038,349.4655344,-19319.46089,8448.740473,10870.72042,2
0.3143,-157.8243817,260.739966,357.7110441,-19297.72143,8167.940288,11129.78115,2
0.3144,-157.4853251,251.4639807,365.6038077,-19256.92169,7879.071448,11377.85024,2
0.3145,-156.990583,241.9401022,373.1360358,-19197.10192,7582.419032,11614.68289,2
0.3146,-156.3406439,232.1777294,380.300295,-19118.32116,7278.2758,11840.04537,2
0.3147,-155.536149,222.1864965,387.0895152,-19020.65717,6966.941905,12053.71527,2
0.3148,-154.5778925,211.9762638,393.4969961,-18904.20633,6648.724598,12255.48173,2
0.3149,-153.4668199,201.5571074,399.5164142,-18769.08355,6323.93792,12445.14563,2
0.315,-152.2040278,190.9393098,405.1418292,-18615.42219,5992.902398,12622.5198,2
0.3151,-150.7907625,180.1333494,410.3676895,-18443.3739,5655.944724,12787.42918,2
0.3152,-149.2284186,169.1498905,415.1888376,-18253.10847,5313.397435,12939.71104,2
0.3153,-147.5185381,157.9997723,419.6005157,-18044.81367,4965.598585,13079.21509,2
0.3154,-145.6628083,146.6939986,423.59837,-17818.69506,4612.891409,13205.80366,2
0.3155,-143.6630607,135.2437268,427.1784551,-17574.9758,4255.623987,13319.35181,2
0.3156,-141.5212689,123.6602571,430.3372378,-17313.8964,3894.1489,13419.7475,2
0.3157,-139.2395465,111.9550207,433.0716008,-17035.71453,3528.822881,13506.89165,2
0.3158,-136.8201453,100.1395695,435.3788456,-16740.70471,3160.006463,13580.69824,2
0.3159,-134.265453,88.22556375,437.2566952,-16429.15808,2788.063622,13641.09446,2
0.316,-131.5779908,76.22476114,438.7032963,-16101.38211,2413.361424,13688.02069,2
0.3161,-128.7604109,64.14900501,439.7172214,-15757.70027,2036.269654,13721.43062,2
0.3162,-125.815494,52.01021266,440.2974698,-15398.45174,1657.160456,13741.29128,2
0.3163,-122.7461463,39.82036359,440.4434688,-15023.99104,1276.407966,13747.58308,2
0.3164,-119.5553969,27.59148769,440.1550743,-14634.68774,894.3879421,13740.2998,2
0.3165,-116.2463947,15.33565337,439.4325709,-14230.92602,511.4773915,13719.44863,2
0.3166,-112.8224054,3.064955633,438.2766717,-13813.10436,128.0542015,13685.05016,2
0.3167,-109.2868079,-9.20849583,436.6885174,-13381.63508,-255.503235,13637.13832,2
0.3168,-105.6430917,-21.47258863,434.6696751,-12936.94401,-638.8163926,13575.7604,2
0.3169,-101.8948524,-33.71521959,432.2221374,-12479.46999,-1021.506987,13500.97698,2
0.317,-98.04578934,-45.92430675,429.3483196,-12009.66451,-1403.197348,13412.86185,2
0.3171,-94.09970096,-58.08780122,426.0510577,-11527.99119,-1783.510793,13311.50199,2
0.3172,-90.06048163,-70.19369912,422.3336058,-11034.92541,-2162.071999,13196.99741,2
0.3173,-85.93211758,-82.2300534,418.1996325,-10530.95375,-2538.507369,13069.46112,2
0.3174,-81.71868303,-94.18498567,413.6532176,-10016.57357,-2912.445408,12929.01898,2
0.3175,-77.42433615,-106.0466978,408.6988478,-9492.292516,-3283.517084,12775.8096,2
0.3176,-73.05331495,-117.8034839,403.3414123,-8958.627979,-3651.356192,12609.98417,2
0.3177,-68.60993312,-129.4437413,397.5861985,-8416.106626,-4015.59972,12431.70635,2
0.3178,-64.09857576,-140.9559825,391.4388859,-7865.263861,-4375.888202,12241.15206,2
0.3179,-59.52369506,-152.3288464,384.9055412,-7306.643301,-4731.866077,12038.50938,2
0.318,-54.88980587,-163.5511093,377.9926119,-6740.796238,-5083.182038,11823.97828,2
0.3181,-50.20148132,-174.6116962,370.7069204,-6168.281095,-5429.489377,11597.77047,2
0.3182,-45.46334823,-185.4996918,363.0556566,-5589.662876,-5770.446329,11360.10921,2
0.3183,-40.68008258,-196.2043508,355.0463714,-5005.51261,-6105.716413,11111.22902,2
0.3184,-35.85640489,-206.7151091,346.6869691,-4416.406783,-6434.968754,10851.37554,2
0.3185,-30.99707557,-217.0215938,337.9856993,-3822.926771,-6757.878422,10580.80519,2
0.3186,-26.10689021,-227.1136337,328.951149,-3225.658271,-7074.126742,10299.78501,2
